,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC,adjusted_time
15576,66,175.7,1832.27875,162.71,-2,6.8885,0.65,3.12,6.74,small-vehicle,No,0.0
15577,66,175.8,1832.9676,162.72,-2,6.9535,0.5975,3.12,6.74,small-vehicle,No,0.1
15578,66,175.9,1833.66295,162.73,-2,7.01325,0.5425,3.12,6.75,small-vehicle,No,0.2
15579,66,176.0,1834.364275,162.73,-2,7.0675,0.49,3.12,6.75,small-vehicle,No,0.3
15580,66,176.1,1835.071025,162.74,-2,7.1165,0.4375,3.12,6.76,small-vehicle,No,0.4
15581,66,176.2,1835.782675,162.74,-2,7.16025,0.3875,3.12,6.76,small-vehicle,No,0.5
15582,66,176.3,1836.4987,162.75,-2,7.199,0.3375,3.12,6.76,small-vehicle,No,0.6
15583,66,176.4,1837.2186,162.75,-2,7.23275,0.285,3.12,6.77,small-vehicle,No,0.7
15584,66,176.5,1837.941875,162.76,-2,7.26125,0.285,3.12,6.77,small-vehicle,No,0.8
15585,66,176.6,1838.668,162.76,-2,7.28975,0.235,3.12,6.77,small-vehicle,No,0.9
15586,66,176.7,1839.396975,162.77,-2,7.31325,0.185,3.12,6.77,small-vehicle,No,1.0
15587,66,176.8,1840.1283,162.77,-2,7.33175,0.185,3.13,6.78,small-vehicle,No,1.1
15588,66,176.9,1840.861475,162.77,-2,7.35025,0.185,3.13,6.78,small-vehicle,No,1.2
15589,66,177.0,1841.5965,162.78,-2,7.36875,0.1875,3.13,6.78,small-vehicle,No,1.3
15590,66,177.1,1842.333375,162.78,-2,7.3875,0.1375,3.13,6.78,small-vehicle,No,1.4
15591,66,177.2,1843.072125,162.78,-2,7.40125,0.0875,3.13,6.77,small-vehicle,No,1.5
15592,66,177.3,1843.81225,162.78,-2,7.41,0.09,3.14,6.77,small-vehicle,No,1.6
15593,66,177.4,1844.55325,162.79,-2,7.419,0.14,3.14,6.77,small-vehicle,No,1.7
15594,66,177.5,1845.29515,162.79,-2,7.433,0.14,3.14,6.77,small-vehicle,No,1.8
15595,66,177.6,1846.03845,162.79,-2,7.447,0.0925,3.14,6.76,small-vehicle,No,1.9
15596,66,177.7,1846.78315,162.79,-2,7.45625,0.145,3.15,6.76,small-vehicle,No,2.0
15597,66,177.8,1847.528775,162.79,-2,7.47075,0.145,3.15,6.76,small-vehicle,No,2.1
15598,66,177.9,1848.27585,162.79,-2,7.48525,0.095,3.15,6.75,small-vehicle,No,2.2
15599,66,178.0,1849.024375,162.8,-2,7.49475,0.095,3.15,6.75,small-vehicle,No,2.3
15600,66,178.1,1849.77385,162.8,-2,7.50425,0.095,3.16,6.74,small-vehicle,No,2.4
15601,66,178.2,1850.524275,162.8,-2,7.51375,0.0425,3.16,6.74,small-vehicle,No,2.5
15602,66,178.3,1851.27565,162.8,-2,7.518,-0.01,3.16,6.73,small-vehicle,No,2.6
15603,66,178.4,1852.02745,162.79,-2,7.517,-0.01,3.16,6.73,small-vehicle,No,2.7
15604,66,178.5,1852.77915,162.79,-2,7.516,-0.0625,3.17,6.73,small-vehicle,No,2.8
15605,66,178.6,1853.53075,162.79,-2,7.50975,-0.1125,3.17,6.72,small-vehicle,No,2.9
