Vehicle_ID,ID,time,xloc,yloc,line_integral_values,maneuver
1961,0,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2127.953325 2128.759425 2129.563925 2130.366825 2131.167625 2131.966325
 2132.762425 2133.555925 2134.347325 2135.13615  2135.9224   2136.7061
 2137.487275 2138.266925 2139.045075 2139.821225 2140.595875 2141.36955
 2142.14175  2142.91195  2143.68065  2144.447825 2145.212975 2145.9756
 2146.735175 2147.4922   2148.24665  2148.998025 2149.74635  2150.49165
 2151.233925 2151.973175 2152.7094   2153.4431   2154.1743   2154.903025
 2155.629275 2156.353025 2157.0748   2157.7946   2158.512425 2159.228275
 2159.94215  2160.65405  2161.36395  2162.071875 2162.777825 2163.48175
 2164.18315  2164.88205  2165.578425]","[142.76 142.69 142.62 142.56 142.49 142.42 142.35 142.28 142.2  142.13
 142.06 141.99 141.92 141.85 141.78 141.71 141.64 141.58 141.51 141.44
 141.37 141.31 141.24 141.17 141.11 141.04 140.98 140.91 140.85 140.78
 140.72 140.65 140.59 140.52 140.46 140.4  140.33 140.27 140.21 140.14
 140.08 140.02 139.96 139.9  139.84 139.78 139.72 139.66 139.6  139.54
 139.48]",0.0,6
1961,3,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2147.736825 2148.49585  2149.25175  2150.00455  2150.75425  2151.50085
 2152.24385  2152.98325  2153.719075 2154.451325 2155.18     2155.905125
 2156.627225 2157.3458   2158.06085  2158.7734   2159.48345  2160.1905
 2160.89455  2161.5956   2162.29365  2162.9887   2163.680725 2164.369225
 2165.0542   2165.73565  2166.413575 2167.088475 2167.7604   2168.42935
 2169.095825 2169.760375 2170.423    2171.0842   2171.7445   2172.403875
 2173.062325 2173.720375 2174.378025 2175.03525  2175.69255  2176.349925
 2177.007375 2177.6644   2178.320975 2178.977575 2179.6342   2180.29035
 2180.946025 2181.601725 2182.25695 ]","[141.02 140.96 140.89 140.83 140.76 140.7  140.63 140.57 140.5  140.44
 140.37 140.3  140.24 140.17 140.11 140.04 139.97 139.91 139.84 139.77
 139.71 139.64 139.58 139.51 139.45 139.38 139.32 139.25 139.19 139.13
 139.06 139.   138.94 138.87 138.81 138.75 138.68 138.62 138.56 138.5
 138.43 138.37 138.31 138.25 138.19 138.13 138.07 138.01 137.95 137.89
 137.83]",0.0,6
1961,52,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2206.354075 2206.9756   2207.601175 2208.2303   2208.86295  2209.499625
 2210.139825 2210.783525 2211.430725 2212.081425 2212.73615  2213.394925
 2214.05775  2214.725125 2215.39755  2216.07505  2216.75815  2217.446825
 2218.141075 2218.8414   2219.5473   2220.258775 2220.975775 2221.6983
 2222.42635  2223.1594   2223.89745  2224.6405   2225.38855  2226.141575
 2226.899575 2227.662575 2228.430575 2229.20305  2229.98     2230.76195
 2231.548375 2232.339275 2233.135175 2233.9361   2234.74205  2235.553525
 2236.37055  2237.1931   2238.021675 2238.8563   2239.696975 2240.543175
 2241.394875 2242.252075 2243.11425 ]","[135.65 135.61 135.57 135.53 135.49 135.45 135.41 135.37 135.33 135.28
 135.24 135.2  135.15 135.11 135.06 135.01 134.96 134.92 134.87 134.81
 134.76 134.71 134.66 134.6  134.55 134.49 134.44 134.38 134.32 134.27
 134.21 134.15 134.09 134.03 133.97 133.91 133.84 133.78 133.72 133.65
 133.59 133.52 133.46 133.39 133.32 133.26 133.19 133.12 133.06 132.99
 132.92]",0.0,6
1961,57,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2190.857375 2191.443    2192.029675 2192.617375 2193.2061   2193.795875
 2194.3867   2194.97855  2195.571425 2196.16585  2196.7618   2197.359275
 2197.9588   2198.560375 2199.164    2199.7697   2200.377975 2200.9888
 2201.6022   2202.2192   2202.839775 2203.463925 2204.091675 2204.723025
 2205.35895  2205.99945  2206.64455  2207.29475  2207.95005  2208.61045
 2209.27645  2209.94805  2210.625225 2211.307975 2211.9963   2212.690175
 2213.3896   2214.095075 2214.8061   2215.522675 2216.245275 2216.9739
 2217.708575 2218.4493   2219.1966   2219.950475 2220.7109   2221.478375
 2222.2524   2223.03295  2223.820525]","[137.17 137.12 137.07 137.02 136.97 136.92 136.87 136.82 136.77 136.72
 136.67 136.62 136.56 136.51 136.46 136.41 136.36 136.31 136.26 136.2
 136.15 136.09 136.04 135.98 135.93 135.87 135.82 135.76 135.71 135.65
 135.59 135.54 135.48 135.43 135.38 135.32 135.27 135.21 135.16 135.1
 135.04 134.98 134.93 134.87 134.81 134.75 134.69 134.63 134.57 134.5
 134.44]",0.0,6
1961,61,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2169.53055  2170.1573   2170.78665  2171.4181   2172.051625 2172.6872
 2173.3243   2173.9624   2174.601475 2175.241525 2175.88205  2176.523025
 2177.164475 2177.8064   2178.4488   2179.0917   2179.7356   2180.3805
 2181.0264   2181.673325 2182.321275 2182.970225 2183.6202   2184.2712
 2184.9232   2185.5762   2186.230175 2186.884625 2187.53905  2188.1934
 2188.847675 2189.501375 2190.154    2190.805575 2191.456075 2192.1055
 2192.7544   2193.402775 2194.050625 2194.698475 2195.34635  2195.994275
 2196.64275  2197.292275 2197.942875 2198.59505  2199.2493   2199.90565
 2200.564075 2201.224575 2201.88715 ]","[138.73 138.67 138.62 138.56 138.51 138.45 138.4  138.34 138.29 138.23
 138.17 138.12 138.06 138.   137.94 137.88 137.82 137.76 137.7  137.64
 137.58 137.51 137.45 137.39 137.32 137.26 137.2  137.13 137.07 137.01
 136.94 136.88 136.82 136.76 136.7  136.63 136.57 136.51 136.45 136.39
 136.33 136.27 136.21 136.14 136.08 136.02 135.96 135.91 135.85 135.79
 135.73]",0.0,6
1961,145,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2108.89985  2109.56335  2110.225325 2110.88575  2111.544125 2112.200475
 2112.8548   2113.507575 2114.158825 2114.808075 2115.455325 2116.101075
 2116.745825 2117.3896   2118.032425 2118.6748   2119.316725 2119.9582
 2120.599725 2121.2413   2121.8824   2122.523025 2123.163175 2123.802325
 2124.440475 2125.0776   2125.713675 2126.348725 2126.98225  2127.61425
 2128.244725 2128.87365  2129.50105  2130.12695  2130.75135  2131.37425
 2131.99615  2132.61705  2133.237475 2133.85745  2134.476975 2135.09655
 2135.716175 2136.33585  2136.955575 2137.57535  2138.19515  2138.814975
 2139.434825 2140.054675 2140.67455 ]","[144.38 144.32 144.27 144.21 144.15 144.1  144.04 143.99 143.94 143.88
 143.83 143.77 143.72 143.67 143.61 143.56 143.5  143.44 143.39 143.33
 143.28 143.22 143.16 143.11 143.05 143.   142.94 142.89 142.84 142.79
 142.73 142.68 142.63 142.58 142.53 142.48 142.43 142.37 142.32 142.27
 142.22 142.16 142.11 142.06 142.   141.95 141.89 141.84 141.78 141.73
 141.67]",0.0,6
1961,537,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2066.091725 2066.780875 2067.46755  2068.15225  2068.834975 2069.515725
 2070.194    2070.8698   2071.544125 2072.217    2072.8879   2073.55735
 2074.225875 2074.89345  2075.5606   2076.22785  2076.8952   2077.562625
 2078.230125 2078.898225 2079.5669   2080.235625 2080.9049   2081.574725
 2082.2446   2082.915025 2083.585975 2084.25745  2084.929475 2085.602025
 2086.2751   2086.9487   2087.623325 2088.2985   2088.9742   2089.650925
 2090.328675 2091.006925 2091.685675 2092.36545  2093.04575  2093.72655
 2094.40785  2095.089625 2095.771875 2096.454125 2097.13635  2097.818525
 2098.500675 2099.182275 2099.8633  ]","[147.8  147.74 147.67 147.6  147.53 147.47 147.4  147.33 147.27 147.2
 147.14 147.07 147.01 146.94 146.88 146.81 146.75 146.69 146.62 146.56
 146.5  146.43 146.37 146.31 146.25 146.19 146.13 146.07 146.01 145.95
 145.89 145.83 145.77 145.71 145.65 145.59 145.53 145.47 145.41 145.36
 145.3  145.24 145.19 145.13 145.07 145.02 144.96 144.91 144.86 144.8
 144.75]",0.0,6
1961,540,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2083.58055  2084.271175 2084.963825 2085.658    2086.3537   2087.0509
 2087.749075 2088.448225 2089.148375 2089.8495   2090.5516   2091.2547
 2091.958775 2092.663825 2093.369875 2094.0764   2094.7834   2095.490875
 2096.1988   2096.906675 2097.613975 2098.320675 2099.026275 2099.730275
 2100.432175 2101.13195  2101.8291   2102.523125 2103.214025 2103.901825
 2104.586525 2105.268125 2105.94665  2106.622125 2107.294525 2107.96385
 2108.630125 2109.293375 2109.9536   2110.610775 2111.264925 2111.916075
 2112.564225 2113.209375 2113.852025 2114.492175 2115.129325 2115.763975
 2116.396125 2117.025275 2117.651425]","[145.96 145.9  145.84 145.78 145.72 145.66 145.6  145.54 145.48 145.42
 145.36 145.3  145.25 145.19 145.13 145.07 145.02 144.96 144.91 144.85
 144.79 144.74 144.68 144.63 144.57 144.52 144.46 144.41 144.35 144.3
 144.24 144.19 144.14 144.08 144.03 143.98 143.93 143.88 143.83 143.77
 143.72 143.67 143.62 143.57 143.52 143.47 143.42 143.37 143.32 143.27
 143.22]",0.0,6
1961,732,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2038.008625 2038.69175  2039.3724   2040.05055  2040.726225 2041.399425
 2042.070125 2042.738325 2043.40405  2044.0678   2044.729575 2045.3894
 2046.047775 2046.705225 2047.36225  2048.018875 2048.675625 2049.332975
 2049.990925 2050.6495   2051.3087   2051.968975 2052.6298   2053.291175
 2053.953075 2054.614975 2055.276375 2055.937275 2056.59765  2057.257
 2057.915825 2058.574125 2059.231925 2059.88975  2060.5476   2061.205975
 2061.8649   2062.524375 2063.184925 2063.84705  2064.51075  2065.17605
 2065.84395  2066.51445  2067.18755  2067.86375  2068.54305  2069.224925
 2069.909375 2070.5969   2071.287475]","[150.08 150.02 149.95 149.89 149.82 149.76 149.7  149.64 149.58 149.52
 149.46 149.39 149.33 149.27 149.21 149.14 149.08 149.02 148.95 148.89
 148.82 148.76 148.69 148.63 148.56 148.5  148.44 148.37 148.31 148.25
 148.18 148.12 148.06 147.99 147.93 147.87 147.8  147.74 147.67 147.61
 147.54 147.48 147.41 147.35 147.28 147.21 147.14 147.08 147.01 146.94
 146.88]",0.0,6
1961,788,"[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7
 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5
 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5. ]","[2015.12375  2015.9253   2016.722275 2017.5147   2018.302075 2019.0844
 2019.8617   2020.633975 2021.401225 2022.163975 2022.92275  2023.677575
 2024.42895  2025.177375 2025.922875 2026.665475 2027.40565  2028.1439
 2028.88025  2029.614675 2030.347175 2031.07775  2031.80635  2032.532475
 2033.25615  2033.97785  2034.697575 2035.41535  2036.131675 2036.84655
 2037.559975 2038.272475 2038.98405  2039.6952   2040.40645  2041.117775
 2041.829175 2042.540675 2043.25225  2043.9644   2044.677125 2045.3899
 2046.103225 2046.8176   2047.532525 2048.248    2048.964525 2049.6816
 2050.3992   2051.117825 2051.836975]","[152.44 152.36 152.28 152.2  152.13 152.05 151.97 151.9  151.82 151.75
 151.67 151.6  151.52 151.45 151.38 151.3  151.23 151.16 151.09 151.02
 150.94 150.87 150.8  150.73 150.66 150.6  150.53 150.46 150.39 150.32
 150.26 150.19 150.12 150.05 149.99 149.92 149.85 149.79 149.72 149.66
 149.59 149.53 149.46 149.4  149.33 149.27 149.2  149.13 149.07 149.
 148.94]",0.0,6
